date,temp
8/11/2021 16:40,27.67
8/11/2021 17:00,27.81
8/11/2021 17:20,27.8
8/11/2021 17:40,27.77
8/11/2021 18:00,27.72
8/11/2021 18:20,27.69
8/11/2021 18:40,27.67
8/11/2021 19:00,27.64
8/11/2021 19:20,27.62
8/11/2021 19:40,27.58
8/11/2021 20:00,27.53
8/11/2021 20:20,27.49
8/11/2021 20:40,27.46
8/11/2021 21:00,27.42
8/11/2021 21:20,27.38
8/11/2021 21:40,27.37
8/11/2021 22:00,27.35
8/11/2021 22:20,27.27
8/11/2021 22:40,27.25
8/11/2021 23:00,27.22
8/11/2021 23:20,27.2
8/11/2021 23:40,27.16
8/12/2021 0:00,27.11
8/12/2021 0:20,27.09
8/12/2021 0:40,27.04
8/12/2021 1:00,27.01
8/12/2021 1:20,26.99
8/12/2021 1:40,26.98
8/12/2021 2:00,26.95
8/12/2021 2:20,26.95
8/12/2021 2:40,26.94
8/12/2021 3:00,26.93
8/12/2021 3:20,26.93
8/12/2021 3:40,26.93
8/12/2021 4:00,26.93
8/12/2021 4:20,26.92
8/12/2021 4:40,26.92
8/12/2021 5:00,26.93
8/12/2021 5:20,26.92
8/12/2021 5:40,26.88
8/12/2021 6:00,26.87
8/12/2021 6:20,26.83
8/12/2021 6:40,26.79
8/12/2021 7:00,26.76
8/12/2021 7:20,26.74
8/12/2021 7:40,26.78
8/12/2021 8:00,26.77
8/12/2021 8:20,26.8
8/12/2021 8:40,26.88
8/12/2021 9:00,26.94
8/12/2021 9:20,26.95
8/12/2021 9:40,26.98
8/12/2021 10:00,27.03
8/12/2021 10:20,27.09
8/12/2021 10:40,27.19
8/12/2021 11:00,27.24
8/12/2021 11:20,27.27
8/12/2021 11:40,27.3
8/12/2021 12:00,27.35
8/12/2021 12:20,27.43
8/12/2021 12:40,27.52
8/12/2021 13:00,27.61
8/12/2021 13:20,27.7
8/12/2021 13:40,27.79
8/12/2021 14:00,27.88
8/12/2021 14:20,28
8/12/2021 14:40,28.01
8/12/2021 15:00,28.02
8/12/2021 15:20,28.02
8/12/2021 15:40,28
8/12/2021 16:00,27.96
8/12/2021 16:20,27.94
8/12/2021 16:40,27.84
8/12/2021 17:00,27.78
8/12/2021 17:20,27.73
8/12/2021 17:40,27.67
8/12/2021 18:00,27.59
8/12/2021 18:20,27.54
8/12/2021 18:40,27.48
8/12/2021 19:00,27.42
8/12/2021 19:20,27.35
8/12/2021 19:40,27.3
8/12/2021 20:00,27.27
8/12/2021 20:20,27.21
8/12/2021 20:40,27.17
8/12/2021 21:00,27.15
8/12/2021 21:20,27.15
8/12/2021 21:40,27.14
8/12/2021 22:00,27.11
8/12/2021 22:20,27.09
8/12/2021 22:40,27.08
8/12/2021 23:00,27.04
8/12/2021 23:20,27.05
8/12/2021 23:40,27.05
8/13/2021 0:00,27.04
8/13/2021 0:20,27.04
8/13/2021 0:40,27.03
8/13/2021 1:00,27.03
8/13/2021 1:20,27.03
8/13/2021 1:40,27.04
8/13/2021 2:00,27.03
8/13/2021 2:20,27.03
8/13/2021 2:40,27.05
8/13/2021 3:00,27.05
8/13/2021 3:20,27.05
8/13/2021 3:40,27.03
8/13/2021 4:00,27.01
8/13/2021 4:20,27.01
8/13/2021 4:40,27
8/13/2021 5:00,26.96
8/13/2021 5:20,26.95
8/13/2021 5:40,26.96
8/13/2021 6:00,26.94
8/13/2021 6:20,26.94
8/13/2021 6:40,26.93
8/13/2021 7:00,26.9
8/13/2021 7:20,26.9
8/13/2021 7:40,26.92
8/13/2021 8:00,26.9
8/13/2021 8:20,26.95
8/13/2021 8:40,26.98
8/13/2021 9:00,27.01
8/13/2021 9:20,27.09
8/13/2021 9:40,27.11
8/13/2021 10:00,27.15
8/13/2021 10:20,27.22
8/13/2021 10:40,27.27
8/13/2021 11:00,27.3
8/13/2021 11:20,27.33
8/13/2021 11:40,27.37
8/13/2021 12:00,27.43
8/13/2021 12:20,27.48
8/13/2021 12:40,27.53
8/13/2021 13:00,27.58
8/13/2021 13:20,27.59
8/13/2021 13:40,27.63
8/13/2021 14:00,27.65
8/13/2021 14:20,27.64
8/13/2021 14:40,27.67
8/13/2021 15:00,27.72
8/13/2021 15:20,27.69
8/13/2021 15:40,27.69
8/13/2021 16:00,27.77
8/13/2021 16:20,27.75
8/13/2021 16:40,27.67
8/13/2021 17:00,27.62
8/13/2021 17:20,27.49
8/13/2021 17:40,27.48
8/13/2021 18:00,27.38
8/13/2021 18:20,27.32
8/13/2021 18:40,27.33
8/13/2021 19:00,27.3
8/13/2021 19:20,27.26
8/13/2021 19:40,27.21
8/13/2021 20:00,27.19
8/13/2021 20:20,27.17
8/13/2021 20:40,27.16
8/13/2021 21:00,27.16
8/13/2021 21:20,27.16
8/13/2021 21:40,27.15
8/13/2021 22:00,27.14
8/13/2021 22:20,27.14
8/13/2021 22:40,27.14
8/13/2021 23:00,27.14
8/13/2021 23:20,27.14
8/13/2021 23:40,27.15
8/14/2021 0:00,27.16
8/14/2021 0:20,27.16
8/14/2021 0:40,27.14
8/14/2021 1:00,27.16
8/14/2021 1:20,27.17
8/14/2021 1:40,27.15
8/14/2021 2:00,27.14
8/14/2021 2:20,27.14
8/14/2021 2:40,27.16
8/14/2021 3:00,27.16
8/14/2021 3:20,27.16
8/14/2021 3:40,27.15
8/14/2021 4:00,27.15
8/14/2021 4:20,27.12
8/14/2021 4:40,27.09
8/14/2021 5:00,27.1
8/14/2021 5:20,27.09
8/14/2021 5:40,27.06
8/14/2021 6:00,27.08
8/14/2021 6:20,27.05
8/14/2021 6:40,27.05
8/14/2021 7:00,27.06
8/14/2021 7:20,27.05
8/14/2021 7:40,27.1
8/14/2021 8:00,27.1
8/14/2021 8:20,27.11
8/14/2021 8:40,27.16
8/14/2021 9:00,27.2
8/14/2021 9:20,27.28
8/14/2021 9:40,27.32
8/14/2021 10:00,27.33
8/14/2021 10:20,27.37
8/14/2021 10:40,27.46
8/14/2021 11:00,27.49
8/14/2021 11:20,27.51
8/14/2021 11:40,27.53
8/14/2021 12:00,27.57
8/14/2021 12:20,27.61
8/14/2021 12:40,27.61
8/14/2021 13:00,27.63
8/14/2021 13:20,27.65
8/14/2021 13:40,27.65
8/14/2021 14:00,27.7
8/14/2021 14:20,27.72
8/14/2021 14:40,27.75
8/14/2021 15:00,27.73
8/14/2021 15:20,27.7
8/14/2021 15:40,27.65
8/14/2021 16:00,27.63
8/14/2021 16:20,27.61
8/14/2021 16:40,27.58
8/14/2021 17:00,27.57
8/14/2021 17:20,27.51
8/14/2021 17:40,27.47
8/14/2021 18:00,27.42
8/14/2021 18:20,27.4
8/14/2021 18:40,27.36
8/14/2021 19:00,27.32
8/14/2021 19:20,27.26
8/14/2021 19:40,27.24
8/14/2021 20:00,27.2
8/14/2021 20:20,27.17
8/14/2021 20:40,27.15
8/14/2021 21:00,27.16
8/14/2021 21:20,27.17
8/14/2021 21:40,27.17
8/14/2021 22:00,27.17
8/14/2021 22:20,27.17
8/14/2021 22:40,27.16
8/14/2021 23:00,27.15
8/14/2021 23:20,27.14
8/14/2021 23:40,27.14
8/15/2021 0:00,27.14
8/15/2021 0:20,27.11
8/15/2021 0:40,27.11
8/15/2021 1:00,27.1
8/15/2021 1:20,27.09
8/15/2021 1:40,27.06
8/15/2021 2:00,27.06
8/15/2021 2:20,27.06
8/15/2021 2:40,27.05
8/15/2021 3:00,27.05
8/15/2021 3:20,27.05
8/15/2021 3:40,27.01
8/15/2021 4:00,27.03
8/15/2021 4:20,27.03
8/15/2021 4:40,27.01
8/15/2021 5:00,27.01
8/15/2021 5:20,26.99
8/15/2021 5:40,27.01
8/15/2021 6:00,27
8/15/2021 6:20,27
8/15/2021 6:40,27
8/15/2021 7:00,27
8/15/2021 7:20,27.01
8/15/2021 7:40,27.04
8/15/2021 8:00,27.08
8/15/2021 8:20,27.11
8/15/2021 8:40,27.16
8/15/2021 9:00,27.22
8/15/2021 9:20,27.22
8/15/2021 9:40,27.25
8/15/2021 10:00,27.27
8/15/2021 10:20,27.32
8/15/2021 10:40,27.37
8/15/2021 11:00,27.47
8/15/2021 11:20,27.54
8/15/2021 11:40,27.65
8/15/2021 12:00,27.73
8/15/2021 12:20,27.81
8/15/2021 12:40,27.89
8/15/2021 13:00,27.94
8/15/2021 13:20,27.95
8/15/2021 13:40,28
8/15/2021 14:00,28.02
8/15/2021 14:20,28.04
8/15/2021 14:40,28.07
8/15/2021 15:00,28.07
8/15/2021 15:20,28.1
8/15/2021 15:40,28.1
8/15/2021 16:00,28.1
8/15/2021 16:20,28.09
8/15/2021 16:40,28.05
8/15/2021 17:00,28.02
8/15/2021 17:20,27.97
8/15/2021 17:40,27.93
8/15/2021 18:00,27.88
8/15/2021 18:20,27.8
8/15/2021 18:40,27.72
8/15/2021 19:00,27.64
8/15/2021 19:20,27.61
8/15/2021 19:40,27.57
8/15/2021 20:00,27.51
8/15/2021 20:20,27.47
8/15/2021 20:40,27.41
8/15/2021 21:00,27.36
8/15/2021 21:20,27.32
8/15/2021 21:40,27.28
8/15/2021 22:00,27.26
8/15/2021 22:20,27.25
8/15/2021 22:40,27.21
8/15/2021 23:00,27.21
8/15/2021 23:20,27.21
8/15/2021 23:40,27.22
8/16/2021 0:00,27.26
8/16/2021 0:20,27.25
8/16/2021 0:40,27.24
8/16/2021 1:00,27.21
8/16/2021 1:20,27.19
8/16/2021 1:40,27.17
8/16/2021 2:00,27.15
8/16/2021 2:20,27.14
8/16/2021 2:40,27.14
8/16/2021 3:00,27.14
8/16/2021 3:20,27.14
8/16/2021 3:40,27.12
8/16/2021 4:00,27.1
8/16/2021 4:20,27.09
8/16/2021 4:40,27.08
8/16/2021 5:00,27.05
8/16/2021 5:20,27.04
8/16/2021 5:40,27.03
8/16/2021 6:00,27.03
8/16/2021 6:20,27.01
8/16/2021 6:40,27.03
8/16/2021 7:00,27.03
8/16/2021 7:20,27.03
8/16/2021 7:40,27.01
8/16/2021 8:00,27.01
8/16/2021 8:20,27.01
8/16/2021 8:40,27.04
8/16/2021 9:00,27.05
8/16/2021 9:20,27.05
8/16/2021 9:40,27.06
8/16/2021 10:00,27.09
8/16/2021 10:20,27.09
8/16/2021 10:40,27.1
8/16/2021 11:00,27.14
8/16/2021 11:20,27.19
8/16/2021 11:40,27.26
8/16/2021 12:00,27.32
8/16/2021 12:20,27.47
8/16/2021 12:40,27.58
8/16/2021 13:00,27.7
8/16/2021 13:20,27.83
